Transactionid,Start,End,Lapse
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474741,1592474744,3
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474741,1592474744,3
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474740,1592474744,4
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474744,5
<Response [200]>,1592474739,1592474745,6
<Response [200]>,1592474740,1592474745,5
<Response [200]>,1592474740,1592474745,5
<Response [200]>,1592474740,1592474745,5
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474742,1592474745,3
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474741,1592474745,4
<Response [200]>,1592474742,1592474745,3
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474740,1592474746,6
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474742,1592474746,4
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474743,1592474747,4
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474742,1592474747,5
<Response [200]>,1592474744,1592474747,3
<Response [200]>,1592474744,1592474747,3
<Response [200]>,1592474744,1592474747,3
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474746,1592474748,2
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474746,1592474748,2
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474745,1592474748,3
<Response [200]>,1592474745,1592474748,3
<Response [200]>,1592474745,1592474748,3
<Response [200]>,1592474746,1592474748,2
<Response [200]>,1592474745,1592474748,3
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474744,1592474748,4
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474743,1592474749,6
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474743,1592474749,6
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474742,1592474749,7
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474745,1592474749,4
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474744,1592474749,5
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474746,1592474749,3
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474748,1592474749,1
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474747,1592474749,2
<Response [200]>,1592474743,1592474750,7
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474743,1592474750,7
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474744,1592474750,6
<Response [200]>,1592474743,1592474750,7
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474747,1592474750,3
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474745,1592474750,5
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474750,2
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474749,1592474751,2
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474748,1592474751,3
<Response [200]>,1592474746,1592474751,5
<Response [200]>,1592474749,1592474751,2
<Response [200]>,1592474746,1592474751,5
<Response [200]>,1592474746,1592474751,5
<Response [200]>,1592474746,1592474751,5
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474748,1592474752,4
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474752,3
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474750,1592474753,3
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474750,1592474753,3
<Response [200]>,1592474749,1592474753,4
<Response [200]>,1592474750,1592474753,3
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474749,1592474754,5
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474752,1592474754,2
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474752,1592474754,2
<Response [200]>,1592474752,1592474754,2
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474751,1592474754,3
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474751,1592474754,3
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474754,4
<Response [200]>,1592474750,1592474755,5
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474751,1592474755,4
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474749,1592474756,7
<Response [200]>,1592474752,1592474756,4
<Response [200]>,1592474752,1592474756,4
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474750,1592474757,7
<Response [200]>,1592474751,1592474758,7
<Response [200]>,1592474751,1592474758,7
<Response [200]>,1592474751,1592474758,7
<Response [200]>,1592474751,1592474758,7
<Response [200]>,1592474751,1592474758,7
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474761,3
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
<Response [200]>,1592474758,1592474762,4
